source_path,relative_path,basename,category,book_container,status,has_output,num_outputs,matched_outputs,notes
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000161.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000161.jpg,00000161,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000161.csv (csv, 2026-01-13 02:17:05)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000162.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000162.jpg,00000162,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000162.csv (csv, 2026-01-13 02:17:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000163.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000163.jpg,00000163,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000163.csv (csv, 2026-01-13 02:18:54)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000164.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000164.jpg,00000164,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000164.csv (csv, 2026-01-13 02:19:54)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000165.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000165.jpg,00000165,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000165.csv (csv, 2026-01-13 02:20:56)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000166.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000166.jpg,00000166,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000166.csv (csv, 2026-01-13 02:21:47)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000167.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000167.jpg,00000167,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000167.csv (csv, 2026-01-13 02:22:34)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000168.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000168.jpg,00000168,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000168.csv (csv, 2026-01-13 02:23:22)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000169.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000169.jpg,00000169,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000169.csv (csv, 2026-01-13 02:24:08)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000170.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000170.jpg,00000170,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000170.csv (csv, 2026-01-13 02:24:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000171.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000171.jpg,00000171,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000171.csv (csv, 2026-01-13 02:25:58)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000172.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000172.jpg,00000172,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000172.csv (csv, 2026-01-13 02:27:00)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000173.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000173.jpg,00000173,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000173.csv (csv, 2026-01-13 02:27:47)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000174.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000174.jpg,00000174,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000174.csv (csv, 2026-01-13 02:28:33)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000175.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000175.jpg,00000175,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000175.csv (csv, 2026-01-13 02:29:20)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000176.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000176.jpg,00000176,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000176.csv (csv, 2026-01-13 02:30:06)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000177.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000177.jpg,00000177,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000177.csv (csv, 2026-01-13 02:30:52)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000178.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000178.jpg,00000178,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000178.csv (csv, 2026-01-13 02:31:40)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000179.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000179.jpg,00000179,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000179.csv (csv, 2026-01-13 02:32:30)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000180.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000180.jpg,00000180,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000180.csv (csv, 2026-01-13 02:33:31)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000181.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000181.jpg,00000181,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000181.csv (csv, 2026-01-13 02:34:31)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000182.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000182.jpg,00000182,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000182.csv (csv, 2026-01-13 02:35:32)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000183.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000183.jpg,00000183,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000183.csv (csv, 2026-01-13 02:36:19)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000184.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000184.jpg,00000184,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000184.csv (csv, 2026-01-13 02:37:05)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000185.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000185.jpg,00000185,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000185.csv (csv, 2026-01-13 02:38:07)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000186.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000186.jpg,00000186,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000186.csv (csv, 2026-01-13 02:38:54)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000187.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000187.jpg,00000187,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000187.csv (csv, 2026-01-13 02:39:55)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000188.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000188.jpg,00000188,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000188.csv (csv, 2026-01-13 02:40:41)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000189.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000189.jpg,00000189,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000189.csv (csv, 2026-01-13 02:41:27)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000190.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000190.jpg,00000190,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000190.csv (csv, 2026-01-13 02:42:14)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000191.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000191.jpg,00000191,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000191.csv (csv, 2026-01-13 02:43:02)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000192.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000192.jpg,00000192,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000192.csv (csv, 2026-01-13 02:44:05)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000193.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000193.jpg,00000193,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000193.csv (csv, 2026-01-13 02:45:05)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000194.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000194.jpg,00000194,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000194.csv (csv, 2026-01-13 02:45:50)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000195.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000195.jpg,00000195,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000195.csv (csv, 2026-01-13 02:46:50)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000196.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000196.jpg,00000196,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000196.csv (csv, 2026-01-13 02:47:38)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000197.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000197.jpg,00000197,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000197.csv (csv, 2026-01-13 02:48:25)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000198.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000198.jpg,00000198,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000198.csv (csv, 2026-01-13 02:49:26)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000199.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000199.jpg,00000199,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000199.csv (csv, 2026-01-13 02:50:14)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000200.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000200.jpg,00000200,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000200.csv (csv, 2026-01-13 02:51:15)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000201.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000201.jpg,00000201,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000201.csv (csv, 2026-01-13 02:52:03)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000202.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000202.jpg,00000202,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000202.csv (csv, 2026-01-13 02:52:51)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000203.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000203.jpg,00000203,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000203.csv (csv, 2026-01-13 02:53:48)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000204.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000204.jpg,00000204,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000204.csv (csv, 2026-01-13 02:54:34)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000205.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000205.jpg,00000205,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000205.csv (csv, 2026-01-13 02:55:37)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000206.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000206.jpg,00000206,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000206.csv (csv, 2026-01-13 02:56:25)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000207.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000207.jpg,00000207,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000207.csv (csv, 2026-01-13 02:57:27)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000208.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000208.jpg,00000208,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000208.csv (csv, 2026-01-13 02:58:13)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000209.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000209.jpg,00000209,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000209.csv (csv, 2026-01-13 02:59:04)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000210.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000210.jpg,00000210,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000210.csv (csv, 2026-01-13 03:00:05)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000211.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000211.jpg,00000211,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000211.csv (csv, 2026-01-13 03:00:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000212.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000212.jpg,00000212,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000212.csv (csv, 2026-01-13 03:01:54)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000213.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000213.jpg,00000213,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000213.csv (csv, 2026-01-13 03:02:56)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000214.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000214.jpg,00000214,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000214.csv (csv, 2026-01-13 03:03:41)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000215.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000215.jpg,00000215,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000215.csv (csv, 2026-01-13 03:04:30)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000216.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000216.jpg,00000216,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000216.csv (csv, 2026-01-13 03:05:16)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000217.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000217.jpg,00000217,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000217.csv (csv, 2026-01-13 03:06:04)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000218.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000218.jpg,00000218,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000218.csv (csv, 2026-01-13 03:07:08)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000219.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000219.jpg,00000219,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000219.csv (csv, 2026-01-13 03:07:53)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000220.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000220.jpg,00000220,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000220.csv (csv, 2026-01-13 03:08:39)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000221.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000221.jpg,00000221,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000221.csv (csv, 2026-01-13 03:09:25)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000222.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000222.jpg,00000222,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000222.csv (csv, 2026-01-13 03:10:27)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000223.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000223.jpg,00000223,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000223.csv (csv, 2026-01-13 03:11:28)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000224.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000224.jpg,00000224,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000224.csv (csv, 2026-01-13 03:12:29)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000225.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000225.jpg,00000225,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000225.csv (csv, 2026-01-13 03:13:16)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000226.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000226.jpg,00000226,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000226.csv (csv, 2026-01-13 03:14:17)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000227.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000227.jpg,00000227,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000227.csv (csv, 2026-01-13 03:15:02)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000228.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000228.jpg,00000228,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000228.csv (csv, 2026-01-13 03:15:48)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000229.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000229.jpg,00000229,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000229.csv (csv, 2026-01-13 03:16:32)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000230.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000230.jpg,00000230,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000230.csv (csv, 2026-01-13 03:17:20)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000231.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000231.jpg,00000231,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000231.csv (csv, 2026-01-13 03:18:19)",
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000232.jpg,ftp/REGISTRO ROSSO/registro rosso 49350-52190/00000232.jpg,00000232,REGISTRO ROSSO,registro rosso 49350-52190,ELABORATED,True,1,"REGISTRO ROSSO/registro rosso 49350-52190/00000232.csv (csv, 2026-01-13 03:19:04)",
